sku;categories;enabled;parent;family;description;name;url_key;category_gear;color;features_bags;gender;material;size;strap_bags;style_bags;performance_fabric;price;special_price;weight;base;small_image;thumbnail
MSH08-34-Green;default_category_men_bottoms_shorts,default_category_promotions_men_sale,default_category;1;MSH08;bottom;"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p>
<p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>";Orestes Fitness Short-34-Green;orestes-fitness-short-34-green;;color_green;;;;size_34;;;;35;;1;/m/s/msh08-green_main.jpg;/m/s/msh08-green_main.jpg;/m/s/msh08-green_main.jpg
MSH08-36-Black;default_category_men_bottoms_shorts,default_category_promotions_men_sale,default_category;1;MSH08;bottom;"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p>
<p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>";Orestes Fitness Short-36-Black;orestes-fitness-short-36-black;;color_black;;;;size_36;;;;35;;1;/m/s/msh08-black_main.jpg;/m/s/msh08-black_main.jpg;/m/s/msh08-black_main.jpg
MSH08-36-Blue;default_category_men_bottoms_shorts,default_category_promotions_men_sale,default_category;1;MSH08;bottom;"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p>
<p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>";Orestes Fitness Short-36-Blue;orestes-fitness-short-36-blue;;color_blue;;;;size_36;;;;35;;1;/m/s/msh08-blue_main.jpg;/m/s/msh08-blue_main.jpg;/m/s/msh08-blue_main.jpg
MSH08-36-Green;default_category_men_bottoms_shorts,default_category_promotions_men_sale,default_category;1;MSH08;bottom;"<p>You're out of excuses not to run, lift, or play when you own a pair of the Orestes Fitness Short. You won't complain about the high-performance polyester wicking fabric, reflective safety trim or seamless built-in comfort brief, either.</p>
<p>&bull; Black shorts with dark gray accents.<br />&bull; Elasticized waistband with interior drawstring.<br />&bull; Ventilating mesh detailing.<br />&bull; 100% polyester and recycled polyester.<br />&bull; Machine wash cold, tumble dry low.</p>";Orestes Fitness Short-36-Green;orestes-fitness-short-36-green;;color_green;;;;size_36;;;;35;;1;/m/s/msh08-green_main.jpg;/m/s/msh08-green_main.jpg;/m/s/msh08-green_main.jpg
MSH09-32-Black;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-32-Black;troy-yoga-short-32-black;;color_black;;;;size_32;;;;24;;1;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg
MSH09-32-Blue;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-32-Blue;troy-yoga-short-32-blue;;color_blue;;;;size_32;;;;24;;1;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg
MSH09-32-Green;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-32-Green;troy-yoga-short-32-green;;color_green;;;;size_32;;;;24;;1;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg
MSH09-33-Black;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-33-Black;troy-yoga-short-33-black;;color_black;;;;size_33;;;;24;;1;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg
MSH09-33-Blue;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-33-Blue;troy-yoga-short-33-blue;;color_blue;;;;size_33;;;;24;;1;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg
MSH09-33-Green;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-33-Green;troy-yoga-short-33-green;;color_green;;;;size_33;;;;24;;1;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg
MSH09-34-Black;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-34-Black;troy-yoga-short-34-black;;color_black;;;;size_34;;;;24;;1;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg
MSH09-34-Blue;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-34-Blue;troy-yoga-short-34-blue;;color_blue;;;;size_34;;;;24;;1;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg
MSH09-34-Green;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-34-Green;troy-yoga-short-34-green;;color_green;;;;size_34;;;;24;;1;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg
MSH09-36-Black;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-36-Black;troy-yoga-short-36-black;;color_black;;;;size_36;;;;24;;1;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg;/m/s/msh09-black_main.jpg
MSH09-36-Blue;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-36-Blue;troy-yoga-short-36-blue;;color_blue;;;;size_36;;;;24;;1;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg;/m/s/msh09-blue_main.jpg
MSH09-36-Green;default_category_men_bottoms_shorts,default_category_collections_performance_fabrics,default_category;1;MSH09;bottom;"<p>The versatile, all-purpose Troy Yoga Short is knee-lengthed with an elastic waistband with drawstring, making it comfortably flexible. The removable LumaTech&trade; wicking liner is also bacteria resistant.</p>
<p>&bull; Navy polyester pinstripe shorts.<br />&bull; Woven fabric with moderate stretch.<br />&bull; 62% cotton/34% nylon/4% spandex.<br />&bull; LumaTech&trade; lining.</p>";Troy Yoga Short-36-Green;troy-yoga-short-36-green;;color_green;;;;size_36;;;;24;;1;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg;/m/s/msh09-green_main.jpg
MSH10-32-Blue;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-32-Blue;sol-active-short-32-blue;;color_blue;;;;size_32;;;;32;;1;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg
MSH10-32-Green;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-32-Green;sol-active-short-32-green;;color_green;;;;size_32;;;;32;;1;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg
MSH10-32-Purple;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-32-Purple;sol-active-short-32-purple;;color_purple;;;;size_32;;;;32;;1;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg
MSH10-33-Blue;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-33-Blue;sol-active-short-33-blue;;color_blue;;;;size_33;;;;32;;1;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg
MSH10-33-Green;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-33-Green;sol-active-short-33-green;;color_green;;;;size_33;;;;32;;1;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg
MSH10-33-Purple;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-33-Purple;sol-active-short-33-purple;;color_purple;;;;size_33;;;;32;;1;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg
MSH10-34-Blue;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-34-Blue;sol-active-short-34-blue;;color_blue;;;;size_34;;;;32;;1;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg
MSH10-34-Green;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-34-Green;sol-active-short-34-green;;color_green;;;;size_34;;;;32;;1;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg
MSH10-34-Purple;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-34-Purple;sol-active-short-34-purple;;color_purple;;;;size_34;;;;32;;1;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg
MSH10-36-Blue;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-36-Blue;sol-active-short-36-blue;;color_blue;;;;size_36;;;;32;;1;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg;/m/s/msh10-blue_main.jpg
MSH10-36-Green;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-36-Green;sol-active-short-36-green;;color_green;;;;size_36;;;;32;;1;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg;/m/s/msh10-green_main.jpg
MSH10-36-Purple;default_category_men_bottoms_shorts,default_category_collections_new_luma_yoga_collection,default_category;1;MSH10;bottom;"<p>You'll let your fear go and push your limits in your new Sol Active Short. Featuring ultra-breathable performance fabric and a flat comfort-fit waistband, the Sol Active Short is perfect for high-intensity circuits or high-heat bikram.</p>
<p>&bull; Light blue jersey shorts with mesh detail.<br />&bull; 87% Spandex 13% Lycra.<br />&bull; Machine wash cold, tumble dry low.<br />&bull; Superior performance fabric.<br />&bull; Flat-lock seams.</p>";Sol Active Short-36-Purple;sol-active-short-36-purple;;color_purple;;;;size_36;;;;32;;1;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg;/m/s/msh10-purple_main.jpg
MSH11-32-Black;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-32-Black;arcadio-gym-short-32-black;;color_black;;;;size_32;;;;20;;1;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg
MSH11-32-Blue;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-32-Blue;arcadio-gym-short-32-blue;;color_blue;;;;size_32;;;;20;;1;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg
MSH11-32-Red;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-32-Red;arcadio-gym-short-32-red;;color_red;;;;size_32;;;;20;;1;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg
MSH11-33-Black;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-33-Black;arcadio-gym-short-33-black;;color_black;;;;size_33;;;;20;;1;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg
MSH11-33-Blue;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-33-Blue;arcadio-gym-short-33-blue;;color_blue;;;;size_33;;;;20;;1;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg
MSH11-33-Red;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-33-Red;arcadio-gym-short-33-red;;color_red;;;;size_33;;;;20;;1;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg
MSH11-34-Black;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-34-Black;arcadio-gym-short-34-black;;color_black;;;;size_34;;;;20;;1;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg
MSH11-34-Blue;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-34-Blue;arcadio-gym-short-34-blue;;color_blue;;;;size_34;;;;20;;1;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg
MSH11-34-Red;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-34-Red;arcadio-gym-short-34-red;;color_red;;;;size_34;;;;20;;1;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg
MSH11-36-Black;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-36-Black;arcadio-gym-short-36-black;;color_black;;;;size_36;;;;20;;1;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg;/m/s/msh11-black_main.jpg
MSH11-36-Blue;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-36-Blue;arcadio-gym-short-36-blue;;color_blue;;;;size_36;;;;20;;1;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg;/m/s/msh11-blue_main.jpg
MSH11-36-Red;default_category_men_bottoms_shorts;1;MSH11;bottom;"<p>The Arcadio Gym short is a basic-looking piece with a lot more than meets the eye: casual-yet-functional relaxed fit, comfortable waistband and adjustable drawstring. Everything you need, plus more.</p>
<p>&bull; Royal blue cotton shorts.<br />&bull; Built-in mesh brief. <br />&bull; 87% Spandex 13% Lycra.<br />&bull; Adjustable drawstring.</p>";Arcadio Gym Short-36-Red;arcadio-gym-short-36-red;;color_red;;;;size_36;;;;20;;1;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg;/m/s/msh11-red_main.jpg
MSH12-32-Black;default_category_men_bottoms_shorts,default_category_promotions_men_sale,default_category;1;MSH12;bottom;"<p>The Pierce Gym Short is similar to our Arcadio Gym Short, but designed with a fitted, tapered look. A flat waistband with an adjustable drawstring adds comfort, with zippered pockets for safe, easy storage.</p>
<p>&bull; Dark red cotton shorts. <br />&bull; 87% Supplex, 13% Lycra.<br />&bull; Adjustable drawstring waistband.<br />&bull; Built-in mesh brief.<br />&bull; Machine wash cold, tumble dry low.</p>";Pierce Gym Short-32-Black;pierce-gym-short-32-black;;color_black;;;;size_32;;;;27;;1;/m/s/msh12-black_main.jpg;/m/s/msh12-black_main.jpg;/m/s/msh12-black_main.jpg
